Unnamed: 0.1,Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Open,Close,Low,High,Volume,GICS Sector,GICS Sub Industry
1067,MLM,12/31/2012,138531000.0,-20302000,1299000,6,-151023000,414657000.0,15.0,25394000.0,-9640000,459000.0,1704767000.0,404.0,0,225592000,177211000,157469000,104130000,0,0,1753241000.0,616204000.0,16,327134000.0,17431000,50433000.0,53339000,332311000,-2000000.0,-8673000,1042183000.0,0.0,39754000,0,-12655000,-628000,222689000.0,-80107000.0,-143210000.0,84474000,22050000,84474000,86699000,301766000,35140000,156170000,8,40647000.0,40930000,29128000.0,-106169000,0,9813000,269517000.0,-23484000,0,5,7,4,212.0,0,1101598000.0,6959000,135824000,5676000.0,0.0,3160926000.0,700401000.0,173335000,1410545000.0,1750381000.0,3160926000.0,2031901000.0,0.0,2012.0,1.83,46160655.74,93.239998,94.279999,93.010002,94.879997,326600,Materials,Construction Materials
1068,MLM,12/31/2013,152843000.0,-22523000,-295000,8,-155233000,432792000.0,20.0,42437000.0,-11639000,461000.0,1791594000.0,359.0,0,279999000,173761000,217693000,164226000,0,0,1799241000.0,616621000.0,17,363957000.0,44045000,48591000.0,53467000,347307000,-3402000.0,20063000,1018518000.0,0.0,37042000,0,-14197000,17043000,308951000.0,-77359000.0,-214549000.0,121337000,26059000,121337000,120181000,320242000,671000,217988000,10,40007000.0,45380000,45303000.0,-44114000,0,-55914000,175841000.0,3798000,0,8,11,6,194.0,0,1148738000.0,11691000,145298000,12403000.0,0.0,3259826000.0,755366000.0,210549000,1537877000.0,1721949000.0,3259826000.0,2155551000.0,0.0,2013.0,2.62,46311832.06,100.699997,99.940002,99.809998,101.290001,297900,Materials,Construction Materials
1069,MLM,12/31/2014,304361000.0,-16650000,362000,4,-232183000,3243619000.0,27.0,108651000.0,-12020000,671000.0,2435591000.0,263.0,0,489945000,222746000,315235000,249178000,0,0,3402770000.0,2068799000.0,18,522360000.0,94847000,595205000.0,66057000,484919000,1175000.0,5303000,1571059000.0,0.0,1582000,0,-193975000,66214000,381658000.0,-266119000.0,-49325000.0,155601000,9275000,155601000,154331000,421001000,42891000,314873000,11,108802000.0,29607000,77951000.0,-106159000,-19480000,181683000,409354000.0,18710000,0,8,6,5,141.0,0,1213035000.0,39714000,164596000,14336000.0,0.0,7219754000.0,1044178000.0,396648000,4351166000.0,2868588000.0,7219754000.0,2957951000.0,0.0,2014.0,2.73,56996703.3,111.550003,110.32,110.32,112.629997,389400,Materials,Construction Materials
1070,MLM,12/31/2015,266606000.0,12309000,10672000,7,-318232000,3287827000.0,46.0,168409000.0,-21525000,643000.0,2817803000.0,295.0,0,583459000,263587000,490088000,413801000,0,0,3156000000.0,2068235000.0,20,721767000.0,124863000,510552000.0,76287000,469141000,1808000.0,-40053000,1553649000.0,0.0,2893000,0,-11268000,59758000,573151000.0,-601939000.0,88546000.0,288792000,106935000,288792000,288938000,410921000,8464000,479416000,14,144777000.0,33697000,81339000.0,-105622000,0,404970000,397256000.0,-37040000,0,12,10,8,167.0,0,874436000.0,-482884000,233887000,19246000.0,0.0,6961732000.0,1082168000.0,367191000,4057284000.0,2904448000.0,6961732000.0,3539570000.0,0.0,2015.0,4.31,67005104.41,136.91000400000001,136.580002,136.199997,139.100006,603000,Materials,Construction Materials
1642,VMC,12/31/2012,285008000.0,17412000,76323000,1,-93357000,2580209000.0,63.0,275478000.0,-9028000,129721000.0,2233284000.0,226.0,0,752706000,331959000,92649000,-120418000,0,0,3159185000.0,3086716000.0,13,334026000.0,-66492000,692532000.0,213067000,335022000,0.0,41154000,2526401000.0,42081000.0,0,0,-134780000,119639000,238475000.0,-129235000.0,10399000.0,-52593000,-62203000,-52593000,-53926000,337676000,9557000,84781000,3,161113000.0,36796000,801000.0,-225517000,-1000,103756000,650019000.0,-28226000,0,5,3,2,149.0,0,1276649000.0,10462000,308143000,150602000.0,0.0,8126599000.0,984972000.0,436411000,3761062000.0,4365537000.0,8126599000.0,2567310000.0,0.0,2012.0,-0.41,128275609.8,51.0,52.049999,50.93,52.049999,713200,Materials,Construction Materials
1643,VMC,12/31/2013,298965000.0,-42260000,47731000,1,-275380000,2611703000.0,65.0,193738000.0,-7700000,130200000.0,2343829000.0,318.0,0,944475000,307108000,198885000,-3703000,0,0,3312017000.0,3081521000.0,15,426880000.0,-24459000,697578000.0,202588000,344606000,0.0,-22054000,2522243000.0,42387000.0,0,0,-150602000,-81740000,356499000.0,-142049000.0,-296190000.0,24382000,84131000,24382000,20756000,380044000,1509000,190404000,7,174144000.0,33108000,0.0,-99631000,0,-20810000,555184000.0,12892000,0,0,0,1,203.0,0,1295834000.0,13583000,274217000,170000.0,0.0,8259143000.0,951496000.0,299135000,3938106000.0,4321037000.0,8259143000.0,2770709000.0,0.0,2013.0,0.19,128326315.8,59.400002,59.419998,58.849998,59.700001,513500,Materials,Construction Materials
1644,VMC,12/31/2014,301221000.0,-25118000,248289000,5,-224852000,2734661000.0,31.0,141273000.0,-5595000,131907000.0,2406587000.0,204.0,0,927526000,279497000,542205000,298838000,0,0,3071630000.0,3094824000.0,20,587582000.0,91692000,758243000.0,243367000,321804000,0.0,-42421000,1834642000.0,41650000.0,0,0,-579829000,-52465000,260336000.0,-551132000.0,238331000.0,204923000,-137963000,204923000,207146000,413568000,1308000,538138000,18,154281000.0,43824000,520000.0,-161714000,-5000,463183000,650352000.0,-12987000,0,10,7,7,132.0,0,1471845000.0,54122000,292358000,150137000.0,0.0,8041097000.0,920469000.0,451878000,4176699000.0,3864398000.0,8041097000.0,2994169000.0,0.0,2014.0,1.56,131360897.4,66.519997,65.730003,65.639999,67.41999799999999,680200,Materials,Construction Materials
1645,VMC,12/31/2015,353349000.0,-42164000,8594000,5,-289262000,2822578000.0,81.0,285210000.0,-20925000,133172000.0,2564648000.0,307.0,0,904736000,274823000,548445000,327857000,0,0,3156290000.0,3094824000.0,25,857533000.0,94943000,766579000.0,220588000,347073000,0.0,10394000,1980334000.0,40558000.0,0,0,-60060000,142787000,503378000.0,-50849000.0,-309742000.0,221177000,46042000,221177000,232914000,418024000,4988000,549778000,16,158790000.0,34284000,0.0,-120069000,-65000,-20480000,608895000.0,14031000,0,10,7,6,209.0,0,1618507000.0,51496000,312694000,130000.0,0.0,8301632000.0,1084591000.0,353479000,4454188000.0,3847444000.0,8301632000.0,3422181000.0,0.0,2015.0,1.66,133239156.6,95.120003,94.970001,94.519997,96.07,689000,Materials,Construction Materials
