Unnamed: 0.1,Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Open,Close,Low,High,Volume,GICS Sector,GICS Sub Industry
170,AWK,12/31/2012,368978000.0,-34528000,17917000,8,-928574000,6222644000.0,5.0,54189000.0,0,1770000.0,1329500000.0,50.0,0,1573422000,379985000,630389000,630389000,0,0,11739364000.0,1207250000.0,53,1524426000.0,256787000,0.0,0,29772000,41580000.0,-83097000,5570246000.0,10791000.0,0,0,-409793000,10226000,955598000.0,-563016000.0,-382356000.0,358070000,308141000,358070000,373602000,385003000,0,924104000,32,1262124000.0,30483000,239950000.0,-116191000,36752000,504638000,2116627000.0,27027000,380402000,22,14,13,47.0,0,-1664955000.0,23484000,220758000,385904000.0,0.0,14718976000.0,499447000.0,994832000,4444988000.0,10255127000.0,14700115000.0,2853926000.0,0.0,2012.0,2.03,176389162.6,36.779999,37.130001,36.560001,37.240002000000004,947800,Utilities,Water Utilities
171,AWK,12/31/2013,348368000.0,-79000000,-33000000,8,-980000000,6261396000.0,4.0,55469000.0,0,1784000.0,1289000000.0,46.0,0,1867105000,407000000,608000000,608000000,0,0,12388354000.0,1207764000.0,55,1590000000.0,237000000,0.0,0,32973000,-24000000.0,-83000000,5588610000.0,754000.0,0,0,264000000,3000000,896000000.0,160000000.0,-1053000000.0,369000000,355000000,369000000,371000000,447328000,0,948000000,33,919463000.0,36037000,242684000.0,-34635000,19000000,-49000000,1651913000.0,-73000000,407000000,21,13,13,44.0,0,-1495698000.0,26000000,234000000,644481000.0,0.0,15088142000.0,571807000.0,1235533000,4727804000.0,10343161000.0,15070965000.0,2879000000.0,-5043000.0,2013.0,2.08,177403846.2,42.27,42.259997999999996,42.049999,42.299999,497100,Utilities,Water Utilities
172,AWK,12/31/2014,577000000.0,-62000000,8000000,9,-956000000,6302000000.0,3.0,37000000.0,0,2000000.0,1350000000.0,46.0,0,2059000000,424000000,710000000,710000000,0,0,13029000000.0,1208000000.0,55,1661000000.0,280000000,0.0,0,37000000,-9000000.0,-25000000,5795000000.0,0.0,0,0,76000000,-4000000,1097000000.0,-87000000.0,-1014000000.0,423000000,299000000,423000000,430000000,453000000,0,1003000000,33,1226000000.0,48000000,153000000.0,-82000000,32000000,-49000000,2013000000.0,38000000,424000000,24,14,14,43.0,0,-1296000000.0,21000000,236000000,511000000.0,0.0,16038000000.0,575000000.0,1241000000,4915000000.0,11108000000.0,16023000000.0,3011000000.0,-11000000.0,2014.0,2.36,179237288.1,54.529999,53.299999,53.209998999999996,54.560001,633700,Utilities,Water Utilities
173,AWK,12/31/2015,707000000.0,-84000000,18000000,9,-1160000000,6351000000.0,4.0,66000000.0,0,2000000.0,1404000000.0,43.0,0,2334000000,440000000,782000000,782000000,0,0,13933000000.0,1302000000.0,56,1755000000.0,306000000,0.0,0,38000000,-197000000.0,23000000,6211000000.0,0.0,0,0,608000000,22000000,1179000000.0,308000000.0,-1465000000.0,476000000,333000000,476000000,476000000,522000000,0,1075000000,34,1349000000.0,31000000,144000000.0,-88000000,26000000,-108000000,2102000000.0,-9000000,440000000,25,15,15,40.0,0,-1073000000.0,-87000000,243000000,682000000.0,0.0,17241000000.0,657000000.0,1533000000,5049000000.0,12180000000.0,17229000000.0,3159000000.0,-143000000.0,2015.0,2.66,178947368.4,60.380001,59.75,59.580002,60.529999,538500,Utilities,Water Utilities
