Unnamed: 0.1,Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Open,Close,Low,High,Volume,GICS Sector,GICS Sub Industry
724,GWW,12/31/2012,982407000.0,-45953000,2742000,23,-249860000,812573000.0,42.0,452063000.0,-14872000,54830000.0,5033885000.0,269.0,51536000,119280000,159049000,1133867000,1117789000,469000,0,1144573000.0,543670000.0,44,3916160000.0,418940000,374179000.0,16078000,1301935000,0.0,-76541000,467048000.0,0.0,93454000,0,36204000,116572000,816195000.0,-394436000.0,-305656000.0,689881000,84901000,689881000,689881000,995987000,0,1131125000,13,0.0,150655000,0.0,53578000,0,-55796000,230901000.0,10762000,0,12,37,8,148.0,0,5278577000.0,-268448000,2785035000,97596000.0,0.0,5014598000.0,2900640000.0,1080003000,3023912000.0,1990686000.0,5014598000.0,8950045000.0,-3175646000.0,2012.0,9.71,71048506.69,197.78999299999998,202.369995,196.979996,202.429993,375900,Industrials,Industrial Materials
725,GWW,12/31/2013,1098504000.0,-126465000,3970000,25,-272145000,893055000.0,36.0,430644000.0,-23636000,54830000.0,5301275000.0,255.0,16209000,113585000,180613000,1300824000,1287599000,-17621000,0,1208562000.0,525467000.0,44,4136483000.0,479850000,471805000.0,13225000,1305520000,0.0,75470000,445513000.0,0.0,76398000,0,-26326000,-21419000,986498000.0,-590869000.0,-399427000.0,797036000,59255000,797036000,797036000,1177475000,0,1296854000,14,0.0,130646000,0.0,28914000,0,-127282000,184604000.0,13512000,0,14,40,8,145.0,0,5822612000.0,-369061000,2839629000,97286000.0,0.0,5266328000.0,3044285000.0,1195790000,3250438000.0,2015890000.0,5266328000.0,9437758000.0,-3548973000.0,2013.0,11.31,70471794.87,255.960007,255.419998,254.25,256.380005,240500,Industrials,Industrial Materials
726,GWW,12/31/2014,1181416000.0,-122580000,-2638000,25,-387390000,948340000.0,18.0,226644000.0,-92443000,54830000.0,5650711000.0,235.0,16718000,95455000,208326000,1344479000,1334386000,-21633000,0,1324346000.0,506905000.0,43,4314242000.0,522090000,263930000.0,10093000,1356396000,0.0,74252000,403333000.0,0.0,74229000,0,-23959000,-204000000,959814000.0,-758123000.0,-384058000.0,801729000,105934000,801729000,801729000,1234311000,0,1347117000,14,203601000.0,150198000,0.0,-96673000,0,3332000,238444000.0,-25971000,0,13,42,8,128.0,0,6335990000.0,-476541000,2967125000,80300000.0,0.0,5283049000.0,2967549000.0,1261716000,3209872000.0,2073177000.0,5283049000.0,9964953000.0,-4032615000.0,2014.0,11.59,69174201.9,258.23999,254.88999900000002,254.50999500000003,259.0,445100,Industrials,Industrial Materials
727,GWW,12/31/2015,1188116000.0,-3085000,-4304000,34,-373868000,1000476000.0,16.0,290136000.0,-37737000,54830000.0,5741956000.0,170.0,83996000,154352000,227967000,1284276000,1250705000,-20503000,-11740000,1431241000.0,582336000.0,42,4231428000.0,465531000,463294000.0,33571000,1414177000,-20382000.0,-67954000,1388414000.0,0.0,86080000,0,1555556000,63492000,989904000.0,-62551000.0,-843358000.0,768996000,75623000,768996000,757256000,1209641000,0,1300320000,13,248246000.0,134688000,0.0,-221091000,0,-449108000,173741000.0,9916000,0,13,55,8,91.0,0,6802130000.0,-1339186000,2931108000,600418000.0,0.0,5857755000.0,3048642000.0,1788534000,2266634000.0,3591121000.0,5857755000.0,9973384000.0,-5369711000.0,2015.0,11.69,65782378.1,203.860001,202.58999599999999,202.240005,205.279999,494100,Industrials,Industrial Materials
