Unnamed: 0.1,Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Open,Close,Low,High,Volume,GICS Sector,GICS Sub Industry
987,LUK,12/31/2012,589434000.0,-23358000,1593974000,13,-79014000,1577528000.0,467.0,145960000.0,0,244583000.0,7479746000.0,468.0,1214615000,0,170113000,1534610000,1442029000,358000,88649000,857360000.0,24195000.0,4,330864000.0,539464000,829831000.0,92581000,0,-60067000.0,30348000,1358695000.0,807474000.0,367000,241649000,-571902000,-22530000,645439000.0,-651708000.0,-16619000.0,864641000,-497587000,854466000,902565000,6824000,1903000,-148013000,2,1028695000.0,0,391705000.0,705129000,-3112000,122462000,0.0,101282000,116388000,18,21,11,468.0,0,4240028000.0,1083000,360586000,0.0,4434164000.0,9349118000.0,4586948000.0,981139000,6767268000.0,2581850000.0,9349118000.0,7810610000.0,0.0,2012.0,3.49,247748137.5,23.429998,23.790001999999998,23.37,23.799994,1584400,Financials,Multi-Sector Holdings
988,LUK,12/31/2013,8309945000.0,242798000,1467229000,4,-166129000,4881031000.0,93.0,7524197000.0,0,364541000.0,7567707000.0,137.0,1809943000,0,138964000,1203810000,545585000,6180000,119041000,885859000.0,0.0,21,1964071000.0,136481000,2768628000.0,658225000,0,427120000.0,471492000,8180865000.0,1315626000.0,70591000,241075000,170636000,3761635000,702340000.0,-270507000.0,3323622000.0,362193000,-62811000,369240000,409104000,3816680000,1490000,-382460000,4,1062334000.0,9117829000,18084010000.0,538050000,-18052000,3062631000,0.0,-450296000,167425000,6,5,4,137.0,0,4318840000.0,23330000,2177616000,2752833000.0,19565685000.0,47866781000.0,40024391000.0,29146788000,10102462000.0,37639319000.0,47741781000.0,9531778000.0,0.0,2013.0,1.07,338498130.8,28.35,28.34,28.209999,28.58,738700,Financials,Multi-Sector Holdings
989,LUK,12/31/2014,10516491000.0,-499310000,1653010000,2,-600837000,5059508000.0,87.0,7721449000.0,0,367499000.0,8024286000.0,131.0,1712535000,0,139744000,1346818000,381222000,-10525000,138527000,726376000.0,0.0,25,2657611000.0,165971000,2720763000.0,965596000,0,1058274000.0,3898726000,8527929000.0,1994038000.0,67864000,186686000,1038773000,369180000,-987160000.0,917782000.0,449083000.0,199025000,285318000,204306000,215251000,3934825000,59695000,-444719000,4,1807284000.0,10785379000,19582167000.0,447082000,1921000,-8354000,0.0,-5010663000,185993000,4,4,2,131.0,0,4428069000.0,-22044000,2856642000,3315613000.0,21221259000.0,52623908000.0,43662912000.0,33414271000,10302158000.0,42196750000.0,52498908000.0,10681897000.0,0.0,2014.0,0.54,368564814.8,22.76,22.42,22.389999,22.780001000000002,1352800,Financials,Multi-Sector Holdings
990,LUK,12/31/2015,7107081000.0,463620000,1567425000,2,-295894000,4986819000.0,81.0,4389732000.0,0,362617000.0,7677233000.0,133.0,1575368000,0,172073000,1265417000,356536000,-5554000,110281000,721875000.0,0.0,24,2439269000.0,109947000,2648362000.0,908881000,0,1067441000.0,-5472653000,7407594000.0,2361089000.0,64679000,191633000,-449009000,-638127000,-761755000.0,-651983000.0,781165000.0,252111000,128414000,279587000,246589000,3830967000,7353000,-412289000,4,1482092000.0,10829882000,16807298000.0,438793000,750000,9618000,0.0,3694680000,224133000,4,3,2,133.0,0,4612982000.0,-103897000,2620072000,4235316000.0,18500445000.0,46339812000.0,37551026000.0,28149695000,10401211000.0,35813601000.0,46214812000.0,10116502000.0,0.0,2015.0,0.74,340690540.5,17.01,17.389999,16.99,17.450001,2413900,Financials,Multi-Sector Holdings
