Unnamed: 0.1,Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Open,Close,Low,High,Volume,GICS Sector,GICS Sub Industry
156,ATVI,12/31/2012,995000000.0,-46000000,0,10,-73000000,9450000000.0,165.0,3959000000.0,-75000000,0.0,1662000000.0,237.0,0,25000000,328000000,1458000000,1458000000,70000000,0,141000000.0,7106000000.0,66,3194000000.0,309000000,660000000.0,0,209000000,-49000000.0,77000000,0.0,8000000.0,0,0,0,794000000,1345000000.0,-497000000.0,-124000000.0,1149000000,125000000,1149000000,1149000000,1194000000,0,1451000000,30,11000000.0,496000000,1657000000.0,-26000000,-16000000,-2000000,206000000.0,-213000000,0,30,13,24,229.0,604000000,1893000000.0,-282000000,1139000000,0.0,416000000.0,14200000000.0,6274000000.0,2652000000,11317000000.0,2883000000.0,14200000000.0,4856000000.0,0.0,2012.0,1.01,1137623762.0,10.5,10.62,10.48,10.67,6038700,Information Technology,Home Entertainment Software
157,ATVI,12/31/2013,991000000.0,198000000,0,15,-74000000,9682000000.0,185.0,4410000000.0,6000000,0.0,1531000000.0,260.0,0,66000000,316000000,1372000000,1319000000,102000000,0,138000000.0,7092000000.0,67,3052000000.0,309000000,497000000.0,53000000,171000000,376000000.0,-204000000,4668000000.0,9000000.0,0,0,4744000000,451000000,1264000000.0,-1223000000.0,308000000.0,1010000000,273000000,1010000000,1010000000,831000000,0,1372000000,30,35000000.0,796000000,1389000000.0,68000000,-49000000,6000000,251000000.0,-335000000,0,29,20,22,252.0,584000000,2686000000.0,-5672000000,1096000000,25000000.0,33000000.0,14012000000.0,6241000000.0,2405000000,6622000000.0,7390000000.0,14012000000.0,4583000000.0,-5814000000.0,2013.0,0.96,1052083333.0,17.799999,17.83,17.719998999999998,17.99,2886200,Information Technology,Home Entertainment Software
158,ATVI,12/31/2014,917000000.0,-177000000,0,12,-107000000,9924000000.0,179.0,4848000000.0,-2000000,0.0,1525000000.0,241.0,264000000,10000000,353000000,1183000000,981000000,-396000000,0,157000000.0,7086000000.0,65,2883000000.0,146000000,500000000.0,202000000,123000000,21000000.0,553000000,4324000000.0,9000000.0,0,0,-375000000,438000000,1292000000.0,-374000000.0,-84000000.0,835000000,61000000,835000000,835000000,659000000,0,1183000000,27,85000000.0,901000000,1797000000.0,-303000000,-66000000,2000000,361000000.0,-331000000,0,22,14,19,236.0,571000000,3374000000.0,175000000,1129000000,0.0,10000000.0,14642000000.0,6541000000.0,2714000000,7233000000.0,7409000000.0,14642000000.0,4408000000.0,-5762000000.0,2014.0,1.14,732456140.4,20.26,20.15,20.139999,20.41,3448700,Information Technology,Home Entertainment Software
159,ATVI,12/31/2015,909000000.0,-40000000,0,11,-111000000,10242000000.0,70.0,1823000000.0,-54000000,0.0,1585000000.0,130.0,275000000,10000000,501000000,1319000000,1121000000,-366000000,0,189000000.0,7095000000.0,66,3079000000.0,229000000,562000000.0,198000000,128000000,0.0,181000000,4079000000.0,9000000.0,0,0,-48000000,-3025000000,1192000000.0,-135000000.0,-3716000000.0,892000000,41000000,892000000,892000000,679000000,0,1319000000,28,3734000000.0,749000000,1702000000.0,-633000000,-83000000,-3605000000,483000000.0,-329000000,0,24,14,19,125.0,646000000,4096000000.0,106000000,1114000000,0.0,8000000.0,15251000000.0,3387000000.0,2611000000,8068000000.0,7183000000.0,15251000000.0,4664000000.0,-5637000000.0,2015.0,1.21,737190082.6,39.240002000000004,38.709998999999996,38.52,39.380001,5007500,Information Technology,Home Entertainment Software
517,EA,3/31/2014,900000000.0,-12000000,0,0,-97000000,2353000000.0,99.0,1782000000.0,-13000000,3000000.0,1347000000.0,131.0,28000000,18000000,227000000,7000000,7000000,-10000000,0,510000000.0,1723000000.0,62,2228000000.0,-1000000,177000000.0,0,56000000,-199000000.0,425000000,580000000.0,0.0,0,0,0,490000000,712000000.0,89000000.0,-301000000.0,8000000,117000000,8000000,8000000,401000000,-1000000,33000000,1,140000000.0,316000000,1490000000.0,37000000,-1000000,-5000000,306000000.0,-40000000,16000000,0,0,0,129.0,1125000000,29000000.0,77000000,1055000000,0.0,583000000.0,5716000000.0,3138000000.0,2390000000,2422000000.0,3294000000.0,5716000000.0,3575000000.0,0.0,2014.0,0.03,266666666.7,28.629998999999998,29.01,28.389999,29.34,3594900,Information Technology,Home Entertainment Software
518,EA,3/31/2015,862000000.0,-54000000,0,29,-95000000,2127000000.0,110.0,2068000000.0,19000000,3000000.0,1429000000.0,135.0,13000000,80000000,220000000,925000000,925000000,-56000000,0,459000000.0,1713000000.0,68,3086000000.0,50000000,111000000.0,0,36000000,-375000000.0,-222000000,31000000.0,0.0,0,0,0,286000000,1067000000.0,-255000000.0,-470000000.0,875000000,141000000,875000000,875000000,416000000,0,948000000,21,131000000.0,247000000,1283000000.0,2000000,0,0,253000000.0,88000000,14000000,20,30,19,134.0,1094000000,904000000.0,-277000000,1030000000,602000000.0,953000000.0,6147000000.0,3720000000.0,2747000000,3036000000.0,3111000000.0,6147000000.0,4515000000.0,0.0,2015.0,2.81,311387900.4,59.0,58.82,58.490002000000004,59.439999,2471000,Information Technology,Home Entertainment Software
519,EA,3/31/2016,799000000.0,127000000,0,34,-93000000,1349000000.0,159.0,2493000000.0,3000000,3000000.0,1354000000.0,180.0,387000000,2000000,197000000,877000000,877000000,-8000000,0,439000000.0,1710000000.0,69,3042000000.0,-279000000,57000000.0,0,33000000,-391000000.0,-64000000,991000000.0,0.0,0,0,519000000,425000000,1223000000.0,-306000000.0,-484000000.0,1156000000,188000000,1156000000,1156000000,233000000,0,898000000,20,103000000.0,254000000,1458000000.0,-16000000,0,0,243000000.0,-384000000,7000000,20,26,26,179.0,1109000000,2060000000.0,-911000000,1028000000,161000000.0,1341000000.0,7050000000.0,4354000000.0,2418000000,3396000000.0,3654000000.0,7050000000.0,4396000000.0,0.0,2016.0,3.73,309919571.0,66.33000200000001,66.110001,65.699997,67.099998,2265000,Information Technology,Home Entertainment Software
