Unnamed: 0.1,Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Open,Close,Low,High,Volume,GICS Sector,GICS Sub Industry
456,DHI,9/30/2013,1286000000.0,0,23400000,11,-58000000,2042000000.0,,1055200000.0,-2050900000,3300000.0,4853500000.0,,0,0,62400000,662900000,657800000,0,0,106700000.0,38900000.0,22,1405800000.0,195100000,0.0,5100000,6197400000,241400000.0,139500000,3509000000.0,395100000.0,2900000,0,962800000,-109400000,-1229300000.0,939000000.0,180900000.0,462700000,174100000,462700000,462700000,586600000,0,755900000,12,476500000.0,0,0.0,1900000,6700000,-2500000,0.0,-17100000,0,11,16,7,,0,2145600000.0,29700000,649900000,0.0,0.0,8856400000.0,0.0,0,4058500000.0,4797900000.0,8856400000.0,6259300000.0,-134300000.0,2013.0,1.44,321319444.4,19.280001000000002,19.43,19.1,19.6,7702300,Consumer Discretionary,Homebuilding
457,DHI,9/30/2014,1400000000.0,0,23300000,10,-100200000,2613700000.0,,671800000.0,-1431800000,3700000.0,6268600000.0,,0,0,65800000,814200000,814200000,0,0,190800000.0,94800000.0,22,1756300000.0,280700000,0.0,0,7700500000,-176300000.0,115900000,3665700000.0,476900000.0,3900000,0,630700000,-315600000,-661400000.0,627900000.0,-282100000.0,533500000,128200000,533500000,533500000,565000000,0,929400000,12,485600000.0,0,0.0,2200000,600000,-5600000,0.0,-73000000,0,10,16,7,,0,2630500000.0,45200000,826900000,0.0,0.0,10185400000.0,0.0,0,5115800000.0,5069600000.0,10185400000.0,8024900000.0,-134300000.0,2014.0,1.57,339808917.2,20.719998999999998,20.52,20.4,20.780001000000002,4329200,Consumer Discretionary,Homebuilding
458,DHI,9/30/2015,1444100000.0,0,30900000,13,-56100000,2733800000.0,,1393500000.0,-89500000,3800000.0,8535700000.0,,0,0,59700000,1123400000,1123400000,0,0,146900000.0,87200000.0,21,2288300000.0,372700000,0.0,0,7807000000,-86400000.0,60300000,3811500000.0,631000000.0,1100000,0,134500000,722000000,700400000.0,117000000.0,-95400000.0,750700000,103100000,750700000,750700000,558100000,9800000,1275500000,12,527300000.0,0,0.0,1400000,12300000,47100000,0.0,-183900000,0,10,19,7,,0,3289600000.0,61800000,1003000000,0.0,0.0,11151000000.0,0.0,0,5894300000.0,5256700000.0,11151000000.0,10824000000.0,-134300000.0,2015.0,2.05,366195122.0,29.290001,29.360001,28.66,29.540001,5843500,Consumer Discretionary,Homebuilding
459,DHI,9/30/2016,1494600000.0,0,26200000,13,-86100000,2865800000.0,,1312700000.0,-506500000,3800000.0,9502600000.0,,0,0,66400000,1353500000,1353500000,0,0,195400000.0,80000000.0,22,2654800000.0,467200000,0.0,0,8340900000,-46200000.0,52100000,3271300000.0,654000000.0,500000,0,-549700000,-80600000,618000000.0,-586000000.0,-112600000.0,886300000,148400000,886300000,886300000,476300000,7200000,1547300000,13,499600000.0,0,0.0,0,10000000,19700000,0.0,-28700000,0,11,20,7,,0,4057200000.0,72400000,1100300000,0.0,0.0,11558900000.0,0.0,0,6792500000.0,4766400000.0,11558900000.0,12157400000.0,-134300000.0,2016.0,2.39,370836820.1,30.33,30.200001,29.98,30.41,4380100,Consumer Discretionary,Homebuilding
949,LEN,11/30/2015,475909000.0,-405171000,30870000,14,-91355000,2305560000.0,,906913000.0,-1126907000,21364000.0,7757571000.0,,0,0,63540000,1222070000,1209616000,0,105184000,0.0,0.0,18,1716437000.0,390416000,0.0,12454000,8740596000,-231043000.0,225790000,5025130000.0,741551000.0,301128000,0,573610000,-123369000,-419646000.0,394670000.0,-98393000.0,802894000,11180000,802894000,908078000,74538000,0,1086016000,11,3955911000.0,0,0.0,39000,113000,224005000,2968398000.0,-7278000,0,13,21,8,,0,3429736000.0,-12487000,630421000,0.0,0.0,14419509000.0,0.0,0,5648944000.0,8770565000.0,14419509000.0,9474008000.0,-107755000.0,2015.0,3.87,207466149.9,52.09,51.209998999999996,51.139998999999996,52.130001,1770100,Consumer Discretionary,Homebuilding
950,LEN,11/30/2016,478546000.0,-170751000,17527000,13,-76439000,2805349000.0,,1056115000.0,-503527000,23707000.0,8923519000.0,,0,0,64838000,1335095000,1330469000,0,55205000,0.0,0.0,19,2026480000.0,417378000,0.0,4626000,9178926000,-133520000.0,21432000,4575977000.0,811723000.0,185525000,0,-95110000,171084000,507804000.0,-250883000.0,-85837000.0,911844000,214938000,911844000,967049000,106976000,0,1262363000,12,4208041000.0,0,0.0,-309000,7039000,124122000,3095691000.0,-32217000,0,12,19,8,,0,4306256000.0,-78000,764117000,0.0,0.0,15361781000.0,0.0,0,7026042000.0,8335739000.0,15361781000.0,10949999000.0,-108961000.0,,,,44.310001,42.540001000000004,42.48,44.400002,3698700,Consumer Discretionary,Homebuilding
1276,PHM,12/31/2013,1786501000.0,0,-76077000,56,-28899000,3052016000.0,,1653044000.0,265064000,3813000.0,4507196000.0,,0,0,31587000,527822000,527822000,0,0,61735000.0,0.0,21,1172399000.0,-2092294000,136148000.0,0,4002585000,-4152000.0,-10227000,2163832000.0,333256000.0,0,0,-512958000,175569000,881136000.0,-659590000.0,-45977000.0,2620116000,-2019049000,2620116000,2620116000,2086754000,0,603899000,11,460621000.0,0,134858000.0,-795000,0,-12926000,0.0,-6355000,0,9,11,46,,0,1593918000.0,-108250000,568500000,0.0,0.0,8734143000.0,0.0,0,4648952000.0,4085191000.0,8734143000.0,5679595000.0,0.0,2013.0,6.79,385878645.1,20.24,20.370001000000002,20.09,20.49,6132800,Consumer Discretionary,Homebuilding
1277,PHM,12/31/2014,1663012000.0,0,-26736000,10,-48790000,3072996000.0,,1309220000.0,-337939000,3695000.0,4244479000.0,,0,0,39864000,689758000,689758000,0,0,101190000.0,0.0,27,1577884000.0,215420000,123115000.0,0,4392100000,-82428000.0,-38646000,1958802000.0,379899000.0,0,0,-216054000,-343824000,307881000.0,-529092000.0,-122613000.0,474338000,270247000,474338000,474338000,1720668000,0,716494000,12,543218000.0,0,142642000.0,-690000,0,8605000,0.0,-99983000,0,12,14,8,,0,1728953000.0,-237392000,861390000,0.0,0.0,8569410000.0,0.0,0,4804954000.0,3764456000.0,8569410000.0,5822363000.0,0.0,2014.0,1.27,373494488.2,21.41,21.459999,21.360001,21.74,3496800,Consumer Discretionary,Homebuilding
1278,PHM,12/31/2015,1901558000.0,0,-17363000,10,-45440000,3093802000.0,,775435000.0,-917298000,3491000.0,4353850000.0,,0,0,46222000,816023000,816023000,0,0,81492000.0,0.0,27,1628114000.0,321933000,110215000.0,0,5450058000,-454000.0,-23898000,2342382000.0,483982000.0,0,0,386530000,-533785000,-337590000.0,-161631000.0,-34564000.0,494090000,343053000,494090000,494090000,1394879000,0,833386000,14,893345000.0,0,186141000.0,-609000,0,11330000,0.0,-279759000,0,14,17,8,,0,1662641000.0,-432203000,794728000,0.0,0.0,9189406000.0,0.0,0,4759325000.0,4430081000.0,9189406000.0,5981964000.0,0.0,2015.0,1.38,358036231.9,17.9,17.82,17.799999,18.07,2140500,Consumer Discretionary,Homebuilding
