Unnamed: 0.1,Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Open,Close,Low,High,Volume,GICS Sector,GICS Sub Industry
334,CME,12/31/2012,41700000.0,-300000,1400000,4,-141800000,17213100000.0,,1604700000.0,0,3300000.0,0.0,,0,7413300000,253100000,1825600000,1693400000,0,30700000,724000000.0,7566900000.0,100,2782400000.0,786700000,20029000000.0,132200000,0,-27400000.0,70200000,2106800000.0,56600000.0,5800000,80800000,747700000,562400000,1219700000.0,-448400000.0,-208900000.0,896300000,68900000,896300000,927000000,267500000,95600000,1692000000,61,8614500000.0,0,6825500000.0,209300000,6100000,286100000,7046000000.0,-78900000,253100000,61,8,32,,0,3993400000.0,22100000,969500000,749700000.0,0.0,38863200000.0,0.0,0,21419100000.0,17444100000.0,38863200000.0,2782400000.0,0.0,2012.0,2.71,330738007.4,50.279999,50.669998,50.040001000000004,50.73,2026400,Financials,Financial Exchanges & Data
335,CME,12/31/2013,36200000.0,-35500000,44900000,5,-125600000,17504900000.0,,2469700000.0,0,3300000.0,0.0,,0,7249700000,238100000,1752400000,1601000000,0,70500000,513400000.0,7569000000.0,100,2784900000.0,622900000,19916500000.0,151400000,0,127700000.0,22200000,2107200000.0,68400000.0,5700000,0,-1300000,865000000,1280500000.0,-606000000.0,190500000.0,976800000,73500000,976800000,1047300000,302700000,282000000,1485600000,53,23438100000.0,0,22524900000.0,152000000,700000,188400000,22974300000.0,4100000,103000000,57,8,35,,0,3494600000.0,-6300000,1196300000,749900000.0,0.0,54277800000.0,0.0,0,21154800000.0,33123000000.0,54277800000.0,2784900000.0,0.0,2013.0,2.94,332244898.0,78.93,78.459999,78.129997,79.459999,1307600,Financials,Financial Exchanges & Data
336,CME,12/31/2014,36900000.0,-38500000,37600000,5,-140700000,17596600000.0,,1366100000.0,0,3400000.0,0.0,,0,7302700000,233200000,1890800000,1771400000,0,84800000,508900000.0,7569000000.0,100,2993100000.0,644500000,19812700000.0,119400000,0,-800000.0,-153800000,2107900000.0,74700000.0,0,0,-750000000,-1103600000,1291400000.0,-2195900000.0,-199100000.0,1127100000,125100000,1127100000,1211900000,341200000,261200000,1649000000,55,42568900000.0,0,41494300000.0,6200000,2300000,-57600000,41870500000.0,-1500000,100600000,59,8,38,,0,3317300000.0,48600000,1243500000,0.0,0.0,72241500000.0,0.0,0,20923500000.0,51318000000.0,72241500000.0,2993100000.0,0.0,2014.0,3.37,334451038.6,90.089996,88.650002,88.639999,90.290001,863400,Financials,Financial Exchanges & Data
337,CME,12/31/2015,28700000.0,-17300000,-14500000,6,-114200000,17721600000.0,,1692600000.0,0,3400000.0,0.0,,0,7358300000,228600000,2074200000,1956800000,0,100000000,491700000.0,7569000000.0,100,3209400000.0,709800000,19713200000.0,117400000,0,148800000.0,-121200000,2241400000.0,72500000.0,0,0,70700000,326500000,1515300000.0,-1206700000.0,17900000.0,1247000000,189300000,1247000000,1347000000,357800000,253600000,1871300000,58,37474700000.0,0,36795800000.0,-80800000,2000000,-16700000,37191300000.0,-11100000,99400000,61,10,39,,0,2907600000.0,64000000,1238700000,0.0,0.0,67371500000.0,0.0,0,20551800000.0,46819700000.0,67371500000.0,3209400000.0,0.0,2015.0,3.71,336118598.4,90.959999,90.599998,90.57,92.0,986600,Financials,Financial Exchanges & Data
